company_id,mfa_status,edr_deployed,patch_velocity,open_vulnerabilities,backup_type,training_freq,pen_test_age
78888,1,1,57,136,Cloud-only,3,8
78889,1,0,11,43,On-premise,2,35
78890,1,0,28,98,Cloud-only,3,31
78891,1,1,119,538,On-premise,2,35
78892,1,1,13,48,On-premise,1,4
78893,0,1,6,26,Cloud-only,1,6
78894,1,1,45,170,Cloud-only,4,4
78895,1,1,1,3,Cloud-only,3,25
78896,1,1,88,380,Cloud-only,1,35
78897,1,1,83,236,Offline,0,17
78898,1,1,27,62,Cloud-only,2,22
78899,1,0,2,5,Cloud-only,3,35
78900,0,0,34,95,Cloud-only,4,13
78901,1,0,113,528,On-premise,2,31
78902,0,0,54,234,Cloud-only,3,26
78903,1,1,91,413,Cloud-only,1,2
78904,0,1,19,43,Cloud-only,2,6
78905,1,0,14,56,Offline,0,10
78906,0,1,46,206,Cloud-only,2,32
78907,1,1,76,190,Offline,4,13
78908,1,1,16,46,Offline,3,1
78909,0,1,90,307,On-premise,0,31
78910,1,1,84,320,Cloud-only,0,20
78911,0,0,101,442,On-premise,4,14
78912,1,1,58,178,Cloud-only,4,11
78913,0,1,81,219,Offline,1,16
78914,0,0,101,468,Cloud-only,2,29
78915,0,1,57,120,On-premise,1,30
78916,1,0,62,171,Cloud-only,4,16
78917,1,1,48,98,Cloud-only,4,17
78918,1,1,7,30,On-premise,0,12
78919,1,0,100,426,Cloud-only,4,11
78920,1,1,76,155,Offline,2,15
78921,1,1,91,279,Offline,4,27
78922,0,1,112,307,Cloud-only,1,11
78923,1,1,58,277,Cloud-only,3,27
78924,1,1,53,112,On-premise,1,29
78925,1,1,105,444,Offline,0,34
78926,0,0,33,67,On-premise,0,4
78927,1,1,60,240,Offline,1,32
78928,0,1,91,453,Offline,2,32
78929,1,1,71,337,Offline,3,11
78930,1,1,10,31,Offline,4,33
78931,1,0,16,36,Offline,1,19
78932,1,0,50,233,On-premise,3,25
78933,1,0,34,89,Cloud-only,1,1
78934,1,0,116,314,Cloud-only,1,21
78935,0,0,30,61,Offline,4,4
78936,0,1,92,348,Cloud-only,2,25
78937,1,1,2,5,Cloud-only,3,15
78938,0,0,28,139,Cloud-only,0,20
78939,1,1,19,63,Cloud-only,2,4
78940,1,0,86,311,On-premise,2,3
78941,1,1,72,343,Offline,2,15
78942,0,0,9,44,Cloud-only,0,32
78943,0,0,72,166,Offline,4,6
78944,0,0,104,444,On-premise,4,29
78945,0,1,86,253,On-premise,2,16
78946,1,0,62,141,On-premise,4,8
78947,1,0,82,256,On-premise,3,23
78948,0,1,79,254,Cloud-only,3,18
78949,0,1,54,215,Offline,3,12
78950,1,0,61,276,Cloud-only,0,21
78951,1,0,76,196,Offline,1,33
78952,1,1,36,103,Cloud-only,2,11
78953,0,0,83,314,On-premise,4,29
78954,0,0,54,140,On-premise,0,35
78955,1,1,34,164,Offline,4,5
78956,1,1,101,291,Offline,1,10
78957,1,0,105,430,Cloud-only,1,23
78958,1,1,14,44,On-premise,0,3
78959,0,1,62,149,Cloud-only,3,2
78960,1,1,66,238,Offline,0,35
78961,0,0,118,487,Cloud-only,3,19
78962,1,1,36,100,Offline,2,34
78963,1,0,70,319,Cloud-only,1,20
78964,0,0,88,380,Cloud-only,3,27
78965,1,1,71,257,Cloud-only,0,18
78966,1,0,69,279,On-premise,0,32
78967,1,1,96,445,On-premise,3,20
78968,1,0,61,124,On-premise,1,28
78969,0,0,50,231,Offline,4,34
78970,0,1,8,19,Cloud-only,3,3
78971,0,1,32,146,On-premise,1,21
78972,1,1,25,77,Offline,1,25
78973,1,0,80,233,Offline,3,34
78974,1,1,20,91,Cloud-only,1,26
78975,1,0,102,387,On-premise,1,11
78976,0,1,3,9,Cloud-only,0,32
78977,1,0,61,182,Cloud-only,3,21
78978,1,1,53,139,Cloud-only,4,13
78979,1,0,29,119,Offline,0,3
78980,1,1,100,218,On-premise,2,18
78981,0,1,103,497,Offline,2,27
78982,1,0,2,5,Offline,3,34
78983,0,1,115,423,On-premise,1,34
78984,1,0,100,434,Cloud-only,2,27
78985,0,0,55,215,Cloud-only,1,8
78986,0,0,7,31,Cloud-only,4,4
78987,1,0,116,414,Cloud-only,1,5
78988,1,1,18,52,Cloud-only,0,15
78989,0,0,54,262,On-premise,4,20
78990,1,0,109,423,Offline,3,16
78991,0,1,43,107,Cloud-only,0,5
78992,1,1,68,152,Offline,0,26
78993,1,1,105,269,Cloud-only,3,31
78994,0,0,106,215,Cloud-only,4,27
78995,0,0,103,289,Cloud-only,3,11
78996,1,0,90,376,Cloud-only,4,14
78997,1,0,58,265,Cloud-only,4,13
78998,1,1,81,180,Offline,3,30
78999,1,1,94,230,Offline,4,14
79000,1,1,31,149,Cloud-only,1,21
79001,1,1,2,4,Offline,1,6
79002,1,1,93,424,Cloud-only,1,7
79003,1,1,8,21,Offline,2,33
79004,0,0,84,350,Cloud-only,4,22
79005,1,1,61,220,Offline,1,16
79006,0,0,113,484,On-premise,0,35
79007,0,0,1,4,On-premise,2,12
79008,1,0,17,67,Cloud-only,4,25
79009,0,1,107,326,Cloud-only,2,26
79010,1,0,99,215,On-premise,0,26
79011,1,1,40,152,Cloud-only,2,25
79012,1,1,67,243,Offline,0,24
79013,1,0,62,282,Cloud-only,3,29
79014,1,0,76,347,On-premise,3,8
79015,0,0,98,364,Cloud-only,1,12
79016,1,1,83,383,Cloud-only,1,14
79017,1,0,3,6,Cloud-only,1,27
79018,1,0,99,203,Cloud-only,2,28
79019,0,1,89,233,Cloud-only,2,31
79020,1,1,19,51,Offline,0,8
79021,0,0,88,426,Offline,1,26
79022,1,0,60,229,On-premise,4,10
79023,0,1,2,8,Offline,4,23
79024,1,0,93,300,On-premise,2,5
79025,1,1,23,106,Offline,3,15
79026,1,1,70,240,Cloud-only,2,11
79027,0,1,34,77,Cloud-only,3,35
79028,1,1,85,210,Cloud-only,2,12
79029,1,0,100,293,Offline,3,21
79030,1,0,3,14,On-premise,1,23
79031,1,0,40,97,Offline,3,10
79032,1,1,59,163,Cloud-only,1,30
79033,1,0,28,59,Cloud-only,2,10
79034,1,0,58,227,Offline,1,12
79035,1,1,28,120,Cloud-only,2,26
79036,0,1,74,149,On-premise,0,33
79037,0,0,11,51,Cloud-only,2,35
79038,1,0,32,142,Cloud-only,3,11
79039,0,0,27,114,Cloud-only,0,16
79040,0,0,26,105,Cloud-only,1,26
79041,0,1,6,12,Offline,4,28
79042,1,1,54,260,Cloud-only,1,30
79043,1,0,113,387,Cloud-only,0,8
79044,0,1,117,247,On-premise,2,34
79045,1,1,66,312,On-premise,2,26
79046,1,1,7,28,Cloud-only,1,27
79047,1,1,104,388,Cloud-only,2,29
79048,0,1,29,63,Cloud-only,0,25
79049,1,1,37,88,On-premise,4,33
79050,1,1,70,320,Cloud-only,4,18
79051,1,0,16,60,Cloud-only,3,35
79052,0,0,96,374,Cloud-only,1,14
79053,0,1,21,44,On-premise,0,14
79054,0,1,23,78,On-premise,0,10
79055,0,1,97,323,Cloud-only,2,8
79056,1,1,24,101,Cloud-only,3,35
79057,0,1,31,144,Cloud-only,4,25
79058,1,0,95,328,Cloud-only,2,24
79059,1,1,92,373,Cloud-only,0,14
79060,1,0,15,56,On-premise,4,12
79061,1,1,98,258,On-premise,3,11
79062,0,0,69,204,Offline,1,15
79063,1,0,11,25,Cloud-only,0,1
79064,0,0,8,16,Cloud-only,2,34
79065,0,1,52,222,On-premise,3,23
79066,0,0,6,22,Cloud-only,1,7
79067,0,0,116,448,Cloud-only,1,15
79068,0,0,16,51,Cloud-only,4,27
79069,1,1,18,77,Cloud-only,0,35
79070,1,1,114,527,Cloud-only,4,12
79071,1,1,107,386,Offline,2,31
79072,1,0,31,117,Cloud-only,2,24
79073,0,1,43,167,On-premise,3,30
79074,0,1,45,144,Offline,4,35
79075,0,0,71,353,Offline,3,12
79076,0,1,43,132,Offline,1,5
79077,1,0,39,182,Cloud-only,4,19
79078,0,1,108,471,Cloud-only,2,1
79079,0,1,21,76,Offline,0,7
79080,0,1,53,203,Offline,4,24
79081,0,0,13,28,Cloud-only,0,25
79082,0,0,55,158,Cloud-only,3,18
79083,1,0,115,568,Cloud-only,1,9
79084,1,0,86,352,Cloud-only,1,27
79085,1,1,21,102,Cloud-only,0,12
79086,1,1,17,42,Cloud-only,1,19
79087,0,0,106,516,Cloud-only,2,1
79088,0,0,106,247,Cloud-only,2,11
79089,1,0,8,38,Cloud-only,0,6
79090,0,1,83,356,Cloud-only,2,9
79091,1,1,66,303,Offline,1,15
79092,0,0,76,376,Cloud-only,4,9
79093,0,0,100,329,Cloud-only,4,25
79094,0,0,11,45,Offline,4,9
79095,0,0,78,328,On-premise,4,15
79096,1,1,3,9,Cloud-only,0,10
79097,1,1,65,178,Cloud-only,3,35
79098,0,1,49,146,Cloud-only,0,20
79099,1,1,77,352,Cloud-only,2,28
79100,0,1,58,195,Cloud-only,3,32
79101,0,0,57,178,Cloud-only,1,18
79102,1,0,38,79,Cloud-only,4,7
79103,1,1,20,71,On-premise,0,8
79104,1,1,44,181,Cloud-only,3,29
79105,1,1,28,90,Cloud-only,4,27
79106,0,0,110,247,Cloud-only,0,10
79107,1,1,26,67,Offline,4,11
79108,1,1,114,289,Offline,2,11
79109,0,0,98,291,Cloud-only,4,34
79110,1,0,93,206,Cloud-only,0,6
79111,1,0,21,93,Cloud-only,4,33
79112,1,1,69,198,Cloud-only,3,21
79113,1,0,71,152,On-premise,1,28
79114,1,1,116,404,Cloud-only,2,8
79115,0,1,96,374,On-premise,4,13
79116,1,1,22,67,Cloud-only,4,2
79117,0,1,102,358,Offline,0,29
79118,1,1,100,202,On-premise,3,32
79119,1,0,107,386,On-premise,2,11
79120,0,1,1,3,Offline,3,31
79121,1,1,15,67,Offline,1,4
79122,1,0,90,389,Offline,1,19
79123,1,1,98,438,Offline,1,4
79124,1,1,47,159,Cloud-only,0,19
79125,1,0,40,120,Cloud-only,1,6
79126,1,1,28,86,Cloud-only,4,31
79127,1,1,37,142,Offline,1,18
79128,1,1,27,82,Cloud-only,0,1
79129,1,0,93,334,Cloud-only,3,1
79130,1,0,3,8,Cloud-only,0,29
79131,0,1,28,130,Offline,4,26
79132,0,0,112,238,Cloud-only,4,5
79133,1,0,63,286,On-premise,0,5
79134,0,1,93,320,On-premise,0,17
79135,0,0,74,302,Cloud-only,4,22
79136,0,0,13,33,Cloud-only,4,13
79137,0,0,119,257,Cloud-only,1,25
79138,1,1,93,283,Cloud-only,3,9
79139,1,1,71,328,Offline,4,9
79140,1,1,78,219,On-premise,4,32
79141,0,0,3,6,Cloud-only,3,19
79142,1,0,54,252,Cloud-only,1,22
79143,0,1,102,371,Cloud-only,4,24
79144,0,0,95,456,Cloud-only,4,3
79145,0,1,19,74,On-premise,0,15
79146,0,0,94,227,Cloud-only,2,29
79147,0,0,7,24,Cloud-only,2,5
79148,1,1,64,302,Cloud-only,2,9
79149,0,0,82,272,On-premise,0,35
79150,1,0,61,257,Cloud-only,4,34
79151,0,0,65,148,Cloud-only,3,2
79152,1,0,114,444,On-premise,4,17
79153,1,1,108,323,Cloud-only,0,32
79154,1,1,72,318,Cloud-only,2,20
79155,1,0,78,242,On-premise,4,15
79156,0,1,37,77,Cloud-only,4,19
79157,1,1,55,259,Cloud-only,2,4
79158,0,1,18,58,Offline,4,6
79159,1,1,8,32,On-premise,4,33
79160,1,1,74,197,On-premise,0,17
79161,1,0,26,96,Offline,4,11
79162,1,0,110,332,On-premise,4,14
79163,1,0,56,226,Offline,3,15
79164,1,0,48,162,Offline,0,5
79165,1,1,50,152,On-premise,4,23
79166,1,0,113,270,Cloud-only,1,3
79167,0,1,115,335,Offline,3,31
79168,1,0,45,184,Cloud-only,2,20
79169,1,0,108,358,Cloud-only,0,9
79170,1,0,106,409,Cloud-only,1,18
79171,1,1,114,516,Cloud-only,4,4
79172,1,0,107,518,Cloud-only,2,8
79173,1,1,17,78,Offline,0,9
79174,0,0,104,498,Cloud-only,1,17
79175,1,0,63,307,Offline,2,13
79176,1,0,49,123,Offline,2,11
79177,0,1,30,83,On-premise,4,11
79178,1,0,108,510,Cloud-only,4,11
79179,1,1,84,400,Offline,4,28
79180,0,0,33,127,Cloud-only,2,13
79181,1,1,18,71,Offline,1,16
79182,0,0,96,218,Cloud-only,0,1
79183,0,0,42,86,Cloud-only,0,16
79184,1,1,99,283,Cloud-only,2,32
79185,0,0,21,78,Offline,1,9
79186,1,1,48,138,Cloud-only,1,29
79187,1,1,15,67,Offline,4,29
79188,1,0,74,361,Offline,0,13
79189,1,1,52,161,On-premise,4,20
79190,1,1,70,303,On-premise,1,31
79191,0,0,60,223,Offline,1,31
79192,1,0,43,124,Cloud-only,2,35
79193,1,1,84,302,Cloud-only,3,23
79194,1,1,8,27,On-premise,3,6
79195,1,1,113,240,Cloud-only,2,20
79196,1,0,78,339,On-premise,1,11
79197,0,1,4,12,On-premise,1,5
79198,1,1,100,291,Offline,4,8
79199,1,0,16,59,Offline,2,23
79200,1,0,15,53,Cloud-only,0,13
79201,1,1,16,55,Cloud-only,0,28
79202,1,0,114,263,Offline,0,31
79203,1,0,98,478,On-premise,2,25
79204,0,0,47,170,On-premise,3,30
79205,0,0,58,131,Cloud-only,2,7
79206,0,0,39,184,On-premise,0,12
79207,0,0,75,213,Cloud-only,4,14
79208,1,1,17,59,Offline,3,8
79209,1,1,54,257,Cloud-only,0,21
79210,0,0,119,552,Offline,3,20
79211,0,0,29,112,Cloud-only,1,1
79212,0,0,114,256,Offline,1,31
79213,1,0,23,108,Offline,1,24
79214,1,0,42,200,On-premise,2,22
79215,1,0,6,16,Cloud-only,3,17
79216,1,1,43,168,Cloud-only,2,32
79217,0,0,97,429,Offline,3,7
79218,1,1,43,202,Cloud-only,2,10
79219,1,1,53,182,On-premise,2,13
79220,0,1,28,76,Offline,1,12
79221,0,0,21,78,On-premise,4,2
79222,0,1,67,265,On-premise,3,25
79223,0,1,38,78,Cloud-only,2,30
79224,1,1,89,282,On-premise,0,35
79225,1,0,86,361,Cloud-only,3,15
79226,1,0,30,106,Offline,2,31
79227,0,1,108,463,Cloud-only,1,26
79228,1,1,41,170,Offline,1,15
79229,1,0,107,487,Offline,1,27
79230,0,0,4,15,On-premise,2,15
79231,1,1,16,60,Cloud-only,2,5
79232,1,0,31,68,Cloud-only,2,15
79233,0,1,108,221,Cloud-only,1,5
79234,0,0,109,508,Cloud-only,3,22
79235,1,0,95,371,Cloud-only,2,8
79236,0,1,61,210,Cloud-only,1,25
79237,0,0,63,236,On-premise,1,5
79238,1,1,63,147,On-premise,0,3
79239,0,1,81,297,Offline,3,27
79240,0,0,1,4,On-premise,4,34
79241,1,1,82,351,Offline,2,1
79242,1,1,81,290,Cloud-only,1,5
79243,1,0,100,434,Cloud-only,4,27
79244,1,1,72,317,Offline,0,25
79245,0,0,63,148,Offline,1,19
79246,1,1,20,52,Offline,1,11
79247,1,1,39,82,On-premise,0,15
79248,0,0,77,249,On-premise,1,12
79249,1,0,101,300,Cloud-only,0,31
79250,1,0,28,97,On-premise,2,8
79251,1,0,34,107,Cloud-only,1,6
79252,0,0,26,80,On-premise,3,19
79253,1,1,65,282,On-premise,2,20
79254,1,1,92,314,Offline,3,15
79255,1,1,12,48,Offline,2,35
79256,1,1,118,393,Cloud-only,0,35
79257,1,1,113,351,Offline,4,12
79258,1,1,62,225,On-premise,3,11
79259,1,1,97,293,Cloud-only,0,22
79260,0,1,21,93,On-premise,1,35
79261,1,1,105,265,Cloud-only,3,2
79262,0,1,20,44,Offline,3,14
79263,1,1,72,182,Offline,0,3
79264,1,0,11,23,Cloud-only,0,5
79265,1,0,103,484,Offline,2,26
79266,0,1,96,404,Offline,1,34
79267,0,1,16,74,Cloud-only,0,34
79268,0,1,90,242,Cloud-only,3,3
79269,0,1,78,335,Cloud-only,4,4
79270,1,1,41,200,Cloud-only,3,22
79271,0,1,51,172,On-premise,0,28
79272,0,0,118,242,On-premise,4,18
79273,1,1,57,263,On-premise,0,12
79274,0,1,57,176,On-premise,0,5
79275,1,1,76,179,Cloud-only,0,26
79276,0,1,62,192,Cloud-only,4,14
79277,1,1,114,498,Cloud-only,1,10
79278,1,1,114,437,Cloud-only,4,24
79279,0,0,104,208,Cloud-only,3,8
79280,1,1,94,379,On-premise,0,5
79281,1,0,24,71,Cloud-only,3,9
79282,0,1,81,352,Cloud-only,0,32
79283,0,0,35,154,On-premise,2,25
79284,1,1,25,60,On-premise,0,6
79285,0,0,17,48,Offline,2,14
79286,0,0,64,253,Offline,4,24
79287,0,1,84,378,On-premise,1,4
79288,0,0,73,159,Cloud-only,0,11
79289,0,0,93,269,Cloud-only,4,27
79290,0,0,59,156,Cloud-only,3,6
79291,0,1,103,448,On-premise,4,3
79292,0,0,113,458,Offline,2,20
79293,1,0,25,120,Offline,2,34
79294,1,0,6,20,Cloud-only,2,17
79295,0,0,9,39,Cloud-only,1,19
79296,0,0,71,294,Offline,4,9
79297,1,1,50,178,Cloud-only,0,7
79298,0,0,84,351,Cloud-only,1,27
79299,0,0,91,301,On-premise,2,31
79300,0,0,32,79,Offline,2,17
79301,1,0,42,167,Offline,2,30
79302,1,0,119,455,Offline,0,12
79303,1,0,22,91,On-premise,1,28
79304,1,1,80,276,Offline,4,4
79305,1,0,50,220,Offline,3,21
79306,0,0,81,271,Cloud-only,2,11
79307,1,0,75,357,Cloud-only,3,33
79308,1,1,37,146,Cloud-only,2,32
79309,0,1,15,31,Cloud-only,1,29
79310,1,0,65,240,Cloud-only,4,18
79311,0,1,65,228,Offline,4,4
79312,1,0,87,226,Cloud-only,2,15
79313,1,1,41,107,On-premise,4,32
79314,1,1,50,202,Cloud-only,3,21
79315,0,0,97,388,Offline,4,16
79316,1,0,22,82,Cloud-only,3,6
79317,0,0,10,37,Cloud-only,2,35
79318,1,0,91,439,Offline,4,27
79319,1,1,40,180,Cloud-only,1,18
79320,1,1,46,225,Cloud-only,0,7
79321,0,1,52,141,Cloud-only,1,12
79322,1,1,79,345,Cloud-only,4,14
79323,0,1,49,98,Offline,1,8
79324,0,0,78,204,Offline,1,29
79325,1,1,91,412,Offline,1,34
79326,1,0,87,255,Cloud-only,0,7
79327,1,0,20,58,Offline,1,21
79328,1,1,79,181,Cloud-only,2,10
79329,0,1,50,105,Cloud-only,2,26
79330,1,1,71,214,Cloud-only,4,31
79331,1,0,96,276,Cloud-only,0,10
79332,1,0,58,154,Cloud-only,3,15
79333,1,0,38,98,Offline,4,30
79334,0,0,95,260,Cloud-only,1,24
79335,0,0,46,109,Offline,4,8
79336,0,0,23,79,Cloud-only,3,26
79337,0,1,110,346,Cloud-only,0,21
79338,0,0,39,128,On-premise,0,18
79339,1,0,91,187,Offline,4,1
79340,1,0,59,292,Offline,2,26
79341,1,1,29,115,Offline,3,9
79342,0,0,45,113,Cloud-only,0,27
79343,1,1,82,251,Cloud-only,1,33
79344,0,0,99,308,Cloud-only,1,22
79345,1,1,52,188,On-premise,2,27
79346,0,0,104,417,Cloud-only,2,8
79347,1,1,58,163,Cloud-only,2,18
79348,1,0,14,65,On-premise,4,3
79349,1,1,24,85,Cloud-only,3,17
79350,1,0,101,474,Cloud-only,1,20
79351,1,0,8,25,Cloud-only,4,9
79352,1,1,64,243,On-premise,3,27
79353,1,0,103,426,Cloud-only,1,22
79354,1,0,95,248,Offline,2,25
79355,1,0,85,367,On-premise,1,34
79356,1,1,97,226,Cloud-only,1,1
79357,0,1,115,476,Offline,4,34
79358,1,1,110,410,Offline,4,10
79359,1,0,92,236,Cloud-only,1,35
79360,1,0,114,436,Cloud-only,2,20
79361,1,1,37,125,On-premise,2,28
79362,0,0,74,223,Offline,4,23
79363,1,0,113,376,Cloud-only,0,17
79364,1,1,8,35,Offline,2,9
79365,1,1,6,15,Cloud-only,3,26
79366,1,0,42,103,Cloud-only,4,33
79367,0,1,59,162,Offline,4,16
79368,0,0,31,86,Cloud-only,4,19
79369,0,0,118,297,Offline,1,11
79370,1,1,23,109,On-premise,1,9
79371,0,0,78,301,On-premise,0,29
79372,1,1,104,344,Offline,1,9
79373,1,1,90,362,Cloud-only,3,26
79374,0,1,61,261,On-premise,3,20
79375,1,0,10,20,Offline,2,23
79376,1,0,13,60,Offline,1,22
79377,1,1,10,40,Cloud-only,3,5
79378,1,1,110,448,Cloud-only,2,11
79379,0,0,67,154,On-premise,0,17
79380,0,0,53,221,Offline,3,12
79381,1,0,49,220,Cloud-only,0,30
79382,1,0,65,276,Cloud-only,0,23
79383,1,1,1,4,Cloud-only,2,2
79384,1,1,31,93,Offline,4,30
79385,0,1,71,340,Cloud-only,1,2
79386,1,1,101,334,Offline,0,33
79387,1,1,9,19,Cloud-only,4,8
79388,1,0,3,10,On-premise,4,29
79389,1,0,51,231,Cloud-only,4,15
79390,1,0,57,264,Offline,3,32
79391,1,0,38,140,On-premise,2,17
79392,1,0,105,424,Cloud-only,2,13
79393,1,0,116,558,On-premise,3,7
79394,1,1,50,171,Cloud-only,1,26
79395,0,1,52,182,Cloud-only,1,24
79396,0,1,52,137,Offline,0,12
79397,0,1,104,297,Cloud-only,4,12
79398,0,1,6,15,Offline,0,10
79399,1,1,22,82,Cloud-only,2,4
79400,1,1,93,354,Cloud-only,2,11
79401,1,1,89,392,On-premise,3,10
79402,1,0,75,292,On-premise,3,17
79403,0,0,22,97,Offline,2,11
79404,1,1,83,326,Offline,1,25
79405,1,1,95,344,Cloud-only,4,8
79406,1,1,50,175,Cloud-only,0,1
79407,1,0,69,333,Offline,4,34
79408,1,0,32,98,On-premise,0,30
79409,1,0,92,425,Offline,2,2
79410,1,0,58,203,Cloud-only,4,3
79411,0,1,84,349,On-premise,2,18
79412,1,1,10,49,Offline,2,33
79413,0,0,24,68,Cloud-only,3,34
79414,1,1,107,357,On-premise,4,8
79415,0,0,107,424,Offline,2,3
79416,1,0,2,9,Offline,0,16
79417,1,1,113,432,Offline,0,4
79418,0,1,47,232,Offline,1,2
79419,1,0,108,434,Cloud-only,3,22
79420,0,1,70,142,Cloud-only,0,28
79421,1,1,117,424,Offline,3,17
79422,0,1,84,221,Cloud-only,2,15
79423,0,0,14,57,Cloud-only,4,7
79424,1,1,26,67,Cloud-only,4,32
79425,1,1,87,412,Cloud-only,3,2
79426,1,0,13,55,Offline,4,23
79427,1,0,2,5,Offline,1,23
79428,1,1,76,179,Offline,4,30
79429,0,1,117,327,Offline,4,26
79430,1,1,50,101,Cloud-only,3,19
79431,0,0,59,148,Cloud-only,0,1
79432,1,1,13,45,Cloud-only,2,21
79433,0,1,5,22,Offline,2,34
79434,0,1,4,12,Offline,0,16
79435,1,1,17,79,Offline,3,10
79436,0,0,59,292,On-premise,2,27
79437,1,1,56,173,Cloud-only,3,18
79438,1,0,111,230,On-premise,2,14
79439,0,1,88,183,Cloud-only,3,21
79440,0,0,30,143,Cloud-only,1,32
79441,0,1,54,235,On-premise,0,15
79442,1,1,98,219,Cloud-only,4,25
79443,1,1,21,71,On-premise,1,11
79444,0,1,100,289,Cloud-only,1,26
79445,0,1,64,185,Offline,1,20
79446,0,1,39,187,Offline,0,14
79447,0,1,10,40,Offline,0,24
79448,1,0,72,334,Cloud-only,1,13
79449,0,0,79,161,Offline,1,5
79450,1,1,9,43,Cloud-only,1,26
79451,0,0,1,4,Cloud-only,4,7
79452,1,1,39,139,Cloud-only,1,33
79453,0,1,47,106,Cloud-only,4,28
79454,1,1,85,399,Cloud-only,3,17
79455,1,1,118,376,On-premise,1,2
79456,1,1,16,69,Cloud-only,1,14
79457,1,0,47,234,Cloud-only,3,25
79458,1,1,16,55,Offline,3,24
79459,1,0,15,72,Offline,1,32
79460,1,1,82,341,Cloud-only,1,23
79461,0,0,90,275,On-premise,3,23
79462,1,0,81,354,Cloud-only,4,14
79463,0,1,73,281,Offline,4,21
79464,0,0,115,428,Offline,3,6
79465,1,0,32,77,Cloud-only,2,23
79466,1,1,79,290,Cloud-only,4,6
79467,1,1,115,378,Offline,4,6
79468,1,0,36,147,Cloud-only,4,22
79469,0,0,1,4,Offline,3,26
79470,0,0,4,12,Cloud-only,1,24
79471,0,1,76,376,Cloud-only,4,14
79472,0,1,76,186,Cloud-only,2,25
79473,1,1,71,343,On-premise,3,7
79474,1,1,53,167,Cloud-only,4,34
79475,0,0,76,288,Cloud-only,2,31
79476,1,0,11,38,Cloud-only,1,26
79477,1,0,75,354,On-premise,4,32
79478,1,1,69,329,Offline,2,14
79479,1,1,88,422,Offline,4,25
79480,0,1,10,45,Cloud-only,4,11
79481,1,1,65,288,Cloud-only,1,28
79482,0,0,65,170,Cloud-only,0,1
79483,0,1,14,58,Cloud-only,3,7
79484,0,0,37,97,Cloud-only,2,3
79485,0,1,106,220,On-premise,4,28
79486,1,0,62,284,Cloud-only,3,10
79487,0,1,7,33,Cloud-only,0,20
79488,0,0,45,170,Cloud-only,0,34
79489,0,1,97,239,Cloud-only,4,30
79490,1,0,62,203,Cloud-only,3,26
79491,1,0,80,235,Cloud-only,2,26
79492,1,1,23,78,Cloud-only,4,4
79493,0,0,43,131,Cloud-only,1,13
79494,1,1,17,80,Cloud-only,1,16
79495,1,1,45,111,Offline,3,9
79496,1,1,94,211,Cloud-only,4,28
79497,1,0,32,76,Offline,2,14
79498,1,1,8,33,On-premise,2,14
79499,1,0,17,65,Cloud-only,0,27
79500,0,0,25,96,Cloud-only,4,30
79501,0,1,52,201,Cloud-only,2,31
79502,0,1,94,252,Cloud-only,4,5
79503,1,0,55,148,Cloud-only,4,23
79504,1,1,20,96,Offline,0,7
79505,1,0,37,120,Offline,4,9
79506,0,0,74,238,Cloud-only,4,5
79507,1,0,76,260,Offline,4,4
79508,0,1,111,250,On-premise,0,13
79509,1,0,25,53,Cloud-only,3,16
79510,1,1,32,68,Cloud-only,2,2
79511,1,0,58,270,Offline,2,34
79512,0,1,96,416,Cloud-only,2,32
79513,0,0,98,343,Cloud-only,0,8
79514,1,1,41,144,Offline,3,12
79515,1,0,99,234,Offline,2,20
79516,1,1,93,439,Cloud-only,1,20
79517,0,0,45,212,Offline,1,5
79518,1,1,51,105,Cloud-only,3,27
79519,0,0,102,348,Cloud-only,3,5
79520,0,1,118,552,Offline,0,5
79521,1,1,12,28,Offline,1,9
79522,0,0,10,42,Cloud-only,2,1
79523,0,1,98,289,Cloud-only,1,24
79524,1,1,25,104,On-premise,2,13
79525,0,0,74,229,Cloud-only,1,26
79526,1,1,32,149,On-premise,0,4
79527,0,1,32,90,Cloud-only,3,6
79528,1,1,54,194,Cloud-only,1,25
79529,1,1,63,157,On-premise,4,24
79530,1,1,18,78,Cloud-only,1,32
79531,0,1,23,47,Offline,1,10
79532,1,0,15,55,On-premise,0,17
79533,1,0,22,89,Offline,0,21
79534,0,0,60,223,Offline,0,28
79535,0,0,84,221,Cloud-only,4,5
79536,1,1,56,231,Cloud-only,0,5
79537,1,1,113,465,Offline,3,15
79538,1,1,47,104,On-premise,0,6
79539,0,1,13,34,Offline,4,24
79540,0,0,39,164,Cloud-only,3,33
79541,1,1,30,104,Cloud-only,4,20
79542,0,1,23,76,Offline,4,16
79543,0,1,53,241,Cloud-only,2,6
79544,1,1,85,401,Cloud-only,2,25
79545,1,1,77,207,Offline,1,6
79546,1,1,108,450,Cloud-only,4,22
79547,1,0,63,199,Cloud-only,0,23
79548,1,1,68,328,Offline,2,19
79549,1,0,19,49,Offline,1,11
79550,1,1,117,529,On-premise,4,33
79551,0,0,76,164,On-premise,2,5
79552,1,1,56,222,Cloud-only,1,8
79553,0,1,63,147,Offline,2,27
79554,0,1,44,149,Offline,4,18
79555,0,1,5,17,Cloud-only,0,2
79556,1,1,99,475,Offline,1,26
79557,1,0,82,350,Offline,1,19
79558,1,1,14,33,On-premise,3,35
79559,1,0,85,385,Cloud-only,3,3
